5.606439709663391113e-02,5.724386125802993774e-02,5.550590157508850098e-02,5.551995337009429932e-02,5.666920170187950134e-02,5.638264864683151245e-02,5.475208535790443420e-02,5.705150961875915527e-02,5.609386414289474487e-02,5.520615354180335999e-02,5.520100891590118408e-02,5.602554604411125183e-02,5.549539625644683838e-02,5.582963675260543823e-02,5.667302012443542480e-02,5.582806468009948730e-02,5.770888924598693848e-02,5.570039898157119751e-02,5.707678198814392090e-02,5.702468007802963257e-02,5.614878237247467041e-02,5.605304986238479614e-02,5.540364980697631836e-02,5.681707710027694702e-02,5.606383085250854492e-02,5.557468533515930176e-02,5.637385696172714233e-02,5.635510385036468506e-02,5.624496936798095703e-02,5.669632926583290100e-02,5.701627209782600403e-02,5.413153767585754395e-02
5.625812709331512451e-02,5.736835300922393799e-02,5.587664991617202759e-02,5.543193966150283813e-02,5.694630742073059082e-02,5.627764761447906494e-02,5.484903603792190552e-02,5.707564204931259155e-02,5.611031502485275269e-02,5.528660863637924194e-02,5.547693371772766113e-02,5.612617358565330505e-02,5.561327189207077026e-02,5.606699362397193909e-02,5.662135407328605652e-02,5.587244033813476562e-02,5.786132812500000000e-02,5.573749542236328125e-02,5.705273151397705078e-02,5.739827826619148254e-02,5.633476376533508301e-02,5.605269968509674072e-02,5.554970353841781616e-02,5.707985535264015198e-02,5.627008900046348572e-02,5.593923851847648621e-02,5.631290003657341003e-02,5.641139298677444458e-02,5.650343000888824463e-02,5.591838806867599487e-02,5.720885470509529114e-02,5.440211668610572815e-02
5.611612275242805481e-02,5.750537291169166565e-02,5.602338537573814392e-02,5.526207759976387024e-02,5.695335194468498230e-02,5.598851293325424194e-02,5.460012704133987427e-02,5.689624696969985962e-02,5.645155906677246094e-02,5.533079057931900024e-02,5.539626628160476685e-02,5.625442415475845337e-02,5.563757568597793579e-02,5.591293051838874817e-02,5.646410584449768066e-02,5.586530268192291260e-02,5.744728073477745056e-02,5.572766810655593872e-02,5.662736296653747559e-02,5.712133273482322693e-02,5.561077594757080078e-02,5.611679330468177795e-02,5.523508787155151367e-02,5.667731910943984985e-02,5.632149800658226013e-02,5.516865476965904236e-02,5.652156472206115723e-02,5.677080154418945312e-02,5.601589381694793701e-02,5.657589063048362732e-02,5.709949508309364319e-02,5.378799885511398315e-02
5.590320006012916565e-02,5.741591006517410278e-02,5.558101087808609009e-02,5.555336177349090576e-02,5.676058679819107056e-02,5.625911802053451538e-02,5.476473271846771240e-02,5.714207515120506287e-02,5.622840672731399536e-02,5.538113787770271301e-02,5.523421615362167358e-02,5.620928108692169189e-02,5.546680092811584473e-02,5.596788227558135986e-02,5.655154958367347717e-02,5.592352896928787231e-02,5.762032046914100647e-02,5.576527863740921021e-02,5.666103214025497437e-02,5.710233375430107117e-02,5.614379048347473145e-02,5.607219785451889038e-02,5.542177706956863403e-02,5.682141333818435669e-02,5.611392483115196228e-02,5.552022159099578857e-02,5.679663270711898804e-02,5.646652728319168091e-02,5.629559606313705444e-02,5.697484686970710754e-02,5.703018978238105774e-02,5.402600765228271484e-02
5.618596076965332031e-02,5.743314325809478760e-02,5.562804639339447021e-02,5.579040199518203735e-02,5.685316026210784912e-02,5.656792595982551575e-02,5.506277829408645630e-02,5.731439590454101562e-02,5.630164593458175659e-02,5.543332174420356750e-02,5.541873723268508911e-02,5.626817792654037476e-02,5.556555092334747314e-02,5.620261654257774353e-02,5.682468041777610779e-02,5.601831525564193726e-02,5.784109979867935181e-02,5.586146190762519836e-02,5.722033977508544922e-02,5.730929970741271973e-02,5.656375735998153687e-02,5.616761371493339539e-02,5.573335289955139160e-02,5.715030431747436523e-02,5.628314241766929626e-02,5.598085001111030579e-02,5.659216642379760742e-02,5.643181502819061279e-02,5.663513392210006714e-02,5.674609169363975525e-02,5.719340592622756958e-02,5.449412018060684204e-02
5.613122135400772095e-02,5.732798203825950623e-02,5.584142357110977173e-02,5.547238886356353760e-02,5.671058595180511475e-02,5.626757070422172546e-02,5.477978289127349854e-02,5.680065602064132690e-02,5.629891902208328247e-02,5.522001907229423523e-02,5.523466318845748901e-02,5.602467432618141174e-02,5.553488060832023621e-02,5.573021620512008667e-02,5.668680742383003235e-02,5.582644045352935791e-02,5.735941231250762939e-02,5.568367615342140198e-02,5.706455558538436890e-02,5.691380798816680908e-02,5.547521263360977173e-02,5.622011423110961914e-02,5.524493008852005005e-02,5.651251971721649170e-02,5.628728494048118591e-02,5.518548935651779175e-02,5.624491721391677856e-02,5.667885392904281616e-02,5.591233074665069580e-02,5.707409977912902832e-02,5.692021176218986511e-02,5.385430157184600830e-02
5.643045902252197266e-02,5.749660730361938477e-02,5.617537349462509155e-02,5.547770485281944275e-02,5.702064186334609985e-02,5.630064755678176880e-02,5.479312688112258911e-02,5.697952955961227417e-02,5.662748962640762329e-02,5.543826892971992493e-02,5.555488914251327515e-02,5.631164833903312683e-02,5.573100596666336060e-02,5.605668947100639343e-02,5.672746524214744568e-02,5.592229962348937988e-02,5.762404203414916992e-02,5.588790401816368103e-02,5.716911703348159790e-02,5.723804980516433716e-02,5.575607717037200928e-02,5.631795898079872131e-02,5.547366291284561157e-02,5.688191950321197510e-02,5.658383294939994812e-02,5.541705340147018433e-02,5.631252005696296692e-02,5.684128403663635254e-02,5.609963834285736084e-02,5.655825510621070862e-02,5.718388780951499939e-02,5.406261608004570007e-02
5.593387410044670105e-02,5.746449902653694153e-02,5.585409700870513916e-02,5.542100965976715088e-02,5.680958926677703857e-02,5.605253949761390686e-02,5.473668500781059265e-02,5.684298649430274963e-02,5.634201318025588989e-02,5.529590696096420288e-02,5.519856512546539307e-02,5.616607517004013062e-02,5.552978068590164185e-02,5.580371990799903870e-02,5.653463676571846008e-02,5.591689050197601318e-02,5.724859237670898438e-02,5.568893626332283020e-02,5.666124075651168823e-02,5.693912506103515625e-02,5.542852729558944702e-02,5.613816529512405396e-02,5.519042164087295532e-02,5.645327270030975342e-02,5.623698607087135315e-02,5.504245683550834656e-02,5.661938339471817017e-02,5.673071742057800293e-02,5.595424026250839233e-02,5.725753679871559143e-02,5.692641809582710266e-02,5.370286107063293457e-02
5.614911764860153198e-02,5.734639614820480347e-02,5.586739629507064819e-02,5.549866706132888794e-02,5.673361569643020630e-02,5.628442764282226562e-02,5.480362474918365479e-02,5.682006105780601501e-02,5.633363872766494751e-02,5.524970591068267822e-02,5.525490641593933105e-02,5.605304241180419922e-02,5.554590374231338501e-02,5.576260387897491455e-02,5.670300498604774475e-02,5.584598332643508911e-02,5.736973509192466736e-02,5.570797994732856750e-02,5.708324164152145386e-02,5.693672224879264832e-02,5.549167096614837646e-02,5.624149739742279053e-02,5.527391284704208374e-02,5.653592199087142944e-02,5.632030591368675232e-02,5.520511418581008911e-02,5.627075210213661194e-02,5.669797211885452271e-02,5.593078583478927612e-02,5.710253491997718811e-02,5.693317577242851257e-02,5.387344583868980408e-02
5.605076625943183899e-02,5.724523216485977173e-02,5.572453886270523071e-02,5.535416305065155029e-02,5.660676211118698120e-02,5.619169771671295166e-02,5.467258766293525696e-02,5.671342089772224426e-02,5.614276230335235596e-02,5.508648976683616638e-02,5.514341592788696289e-02,5.589731410145759583e-02,5.548538267612457275e-02,5.558443814516067505e-02,5.661417171359062195e-02,5.573854595422744751e-02,5.731292814016342163e-02,5.557438358664512634e-02,5.698058754205703735e-02,5.681074783205986023e-02,5.540110170841217041e-02,5.612371116876602173e-02,5.511442571878433228e-02,5.640699714422225952e-02,5.613856390118598938e-02,5.509704723954200745e-02,5.612860247492790222e-02,5.659291148185729980e-02,5.582931637763977051e-02,5.694610998034477234e-02,5.686170607805252075e-02,5.376826971769332886e-02
5.646763741970062256e-02,5.752432346343994141e-02,5.612085014581680298e-02,5.566445738077163696e-02,5.713432282209396362e-02,5.647695064544677734e-02,5.491265654563903809e-02,5.723242461681365967e-02,5.664408951997756958e-02,5.561526864767074585e-02,5.563680827617645264e-02,5.643830075860023499e-02,5.575294792652130127e-02,5.628442019224166870e-02,5.679420009255409241e-02,5.604074150323867798e-02,5.792049691081047058e-02,5.604946985840797424e-02,5.726014077663421631e-02,5.745415017008781433e-02,5.624379962682723999e-02,5.634713917970657349e-02,5.572555214166641235e-02,5.717875808477401733e-02,5.664381757378578186e-02,5.579871311783790588e-02,5.652534216642379761e-02,5.673377960920333862e-02,5.638985335826873779e-02,5.645674839615821838e-02,5.728435143828392029e-02,5.433592945337295532e-02
5.602357536554336548e-02,5.755554139614105225e-02,5.598412454128265381e-02,5.555275082588195801e-02,5.692429840564727783e-02,5.613646656274795532e-02,5.485670641064643860e-02,5.693842470645904541e-02,5.651575326919555664e-02,5.544509738683700562e-02,5.529729276895523071e-02,5.630828812718391418e-02,5.558552592992782593e-02,5.596449971199035645e-02,5.661692842841148376e-02,5.601608753204345703e-02,5.729821696877479553e-02,5.581030994653701782e-02,5.675373226404190063e-02,5.705361068248748779e-02,5.550968647003173828e-02,5.624379217624664307e-02,5.533425509929656982e-02,5.656789615750312805e-02,5.640213191509246826e-02,5.513969808816909790e-02,5.674824118614196777e-02,5.682515352964401245e-02,5.604573339223861694e-02,5.739868804812431335e-02,5.698935315012931824e-02,5.379931256175041199e-02
5.628279969096183777e-02,5.747417360544204712e-02,5.581279844045639038e-02,5.587136000394821167e-02,5.695578083395957947e-02,5.662565678358078003e-02,5.505348742008209229e-02,5.731528252363204956e-02,5.653737485408782959e-02,5.559923499822616577e-02,5.546242743730545044e-02,5.638099089264869690e-02,5.562875792384147644e-02,5.624051019549369812e-02,5.688219517469406128e-02,5.608473718166351318e-02,5.785075575113296509e-02,5.602519586682319641e-02,5.730585753917694092e-02,5.731262266635894775e-02,5.636026710271835327e-02,5.633663386106491089e-02,5.576778203248977661e-02,5.710932984948158264e-02,5.649095401167869568e-02,5.583022534847259521e-02,5.668442696332931519e-02,5.660638213157653809e-02,5.646745115518569946e-02,5.705754458904266357e-02,5.717036500573158264e-02,5.437159165740013123e-02
5.642275884747505188e-02,5.756804719567298889e-02,5.625719577074050903e-02,5.564264208078384399e-02,5.702802538871765137e-02,5.637159198522567749e-02,5.496387928724288940e-02,5.697330087423324585e-02,5.675331503152847290e-02,5.552677810192108154e-02,5.554549396038055420e-02,5.636979267001152039e-02,5.571930482983589172e-02,5.610251426696777344e-02,5.682573840022087097e-02,5.600728839635848999e-02,5.747680738568305969e-02,5.594010278582572937e-02,5.724515765905380249e-02,5.720863863825798035e-02,5.559388548135757446e-02,5.644368007779121399e-02,5.552881956100463867e-02,5.680053681135177612e-02,5.670668557286262512e-02,5.535513907670974731e-02,5.642608180642127991e-02,5.696247518062591553e-02,5.607691407203674316e-02,5.708808824419975281e-02,5.713022127747535706e-02,5.404233187437057495e-02
5.592066794633865356e-02,5.726416409015655518e-02,5.545526370406150818e-02,5.543472617864608765e-02,5.663272738456726074e-02,5.624967068433761597e-02,5.467212945222854614e-02,5.702096968889236450e-02,5.603479593992233276e-02,5.517980828881263733e-02,5.514347553253173828e-02,5.601591616868972778e-02,5.544259399175643921e-02,5.578165128827095032e-02,5.655311048030853271e-02,5.580177903175354004e-02,5.762505531311035156e-02,5.563933774828910828e-02,5.680344253778457642e-02,5.698118358850479126e-02,5.608654022216796875e-02,5.598130077123641968e-02,5.530786514282226562e-02,5.673545226454734802e-02,5.596518516540527344e-02,5.547340959310531616e-02,5.649557709693908691e-02,5.634012818336486816e-02,5.620712786912918091e-02,5.673367157578468323e-02,5.697999149560928345e-02,5.400858074426651001e-02
5.612307786941528320e-02,5.730577930808067322e-02,5.558851733803749084e-02,5.561465770006179810e-02,5.674663186073303223e-02,5.644816905260086060e-02,5.483314394950866699e-02,5.712249130010604858e-02,5.621316283941268921e-02,5.531194806098937988e-02,5.527168512344360352e-02,5.612083896994590759e-02,5.553117394447326660e-02,5.594032257795333862e-02,5.672891810536384583e-02,5.589707940816879272e-02,5.774711072444915771e-02,5.578773468732833862e-02,5.713830888271331787e-02,5.710212886333465576e-02,5.620585381984710693e-02,5.612977221608161926e-02,5.550181865692138672e-02,5.689600482583045959e-02,5.617899447679519653e-02,5.564366281032562256e-02,5.645757168531417847e-02,5.642266571521759033e-02,5.630478262901306152e-02,5.679363384842872620e-02,5.705804750323295593e-02,5.419600382447242737e-02
5.612307786941528320e-02,5.730577930808067322e-02,5.558851733803749084e-02,5.561465770006179810e-02,5.674663186073303223e-02,5.644816905260086060e-02,5.483314394950866699e-02,5.712249130010604858e-02,5.621316283941268921e-02,5.531194806098937988e-02,5.527168512344360352e-02,5.612083896994590759e-02,5.553117394447326660e-02,5.594032257795333862e-02,5.672891810536384583e-02,5.589707940816879272e-02,5.774711072444915771e-02,5.578773468732833862e-02,5.713830888271331787e-02,5.710212886333465576e-02,5.620585381984710693e-02,5.612977221608161926e-02,5.550181865692138672e-02,5.689600482583045959e-02,5.617899447679519653e-02,5.564366281032562256e-02,5.645757168531417847e-02,5.642266571521759033e-02,5.630478262901306152e-02,5.679363384842872620e-02,5.705804750323295593e-02,5.419600382447242737e-02
5.616480857133865356e-02,5.730139836668968201e-02,5.587848275899887085e-02,5.527029931545257568e-02,5.669052898883819580e-02,5.612397938966751099e-02,5.462091788649559021e-02,5.669910833239555359e-02,5.624813586473464966e-02,5.510693788528442383e-02,5.524891614913940430e-02,5.595564097166061401e-02,5.554911866784095764e-02,5.563027039170265198e-02,5.657754465937614441e-02,5.572130531072616577e-02,5.732440948486328125e-02,5.560325831174850464e-02,5.696489661931991577e-02,5.686869472265243530e-02,5.534107983112335205e-02,5.613041669130325317e-02,5.510890483856201172e-02,5.646349117159843445e-02,5.622786656022071838e-02,5.506937578320503235e-02,5.604992061853408813e-02,5.667393654584884644e-02,5.580303072929382324e-02,5.666710808873176575e-02,5.692028626799583435e-02,5.376806855201721191e-02
5.590392276644706726e-02,5.724661052227020264e-02,5.543166399002075195e-02,5.540759861469268799e-02,5.661054700613021851e-02,5.623094365000724792e-02,5.464890599250793457e-02,5.700085684657096863e-02,5.600073188543319702e-02,5.514951050281524658e-02,5.512342602014541626e-02,5.598879233002662659e-02,5.543234944343566895e-02,5.575012043118476868e-02,5.653714761137962341e-02,5.578193068504333496e-02,5.761431902647018433e-02,5.561443418264389038e-02,5.678600817918777466e-02,5.695909634232521057e-02,5.607028305530548096e-02,5.595938488841056824e-02,5.527988076210021973e-02,5.671304464340209961e-02,5.593223124742507935e-02,5.545373633503913879e-02,5.647163838148117065e-02,5.632097274065017700e-02,5.619015544652938843e-02,5.670595541596412659e-02,5.696813017129898071e-02,5.399014428257942200e-02
5.635687708854675293e-02,5.755310133099555969e-02,5.592184513807296753e-02,5.598591268062591553e-02,5.705852806568145752e-02,5.671292543411254883e-02,5.515658855438232422e-02,5.740023404359817505e-02,5.669366568326950073e-02,5.572629719972610474e-02,5.555748939514160156e-02,5.650618672370910645e-02,5.568351969122886658e-02,5.638403818011283875e-02,5.696889013051986694e-02,5.617611855268478394e-02,5.790369585156440735e-02,5.612495541572570801e-02,5.739399790763854980e-02,5.742150917649269104e-02,5.644666403532028198e-02,5.643765628337860107e-02,5.589569732546806335e-02,5.720691382884979248e-02,5.663949623703956604e-02,5.592134967446327209e-02,5.679335072636604309e-02,5.670432746410369873e-02,5.655145645141601562e-02,5.719137564301490784e-02,5.724364146590232849e-02,5.445293709635734558e-02
5.604204535484313965e-02,5.722874402999877930e-02,5.570710450410842896e-02,5.539067834615707397e-02,5.660502985119819641e-02,5.618628114461898804e-02,5.468533933162689209e-02,5.671439692378044128e-02,5.614516884088516235e-02,5.508205667138099670e-02,5.513359606266021729e-02,5.590445175766944885e-02,5.547701939940452576e-02,5.558831617236137390e-02,5.663168802857398987e-02,5.574815720319747925e-02,5.730787664651870728e-02,5.555963888764381409e-02,5.698584020137786865e-02,5.682338401675224304e-02,5.543980002403259277e-02,5.614037066698074341e-02,5.509468913078308105e-02,5.640800669789314270e-02,5.611457303166389465e-02,5.509885400533676147e-02,5.615883320569992065e-02,5.659146606922149658e-02,5.584841221570968628e-02,5.702816322445869446e-02,5.687971413135528564e-02,5.377057939767837524e-02
5.610673129558563232e-02,5.729406699538230896e-02,5.546034127473831177e-02,5.563609302043914795e-02,5.670305714011192322e-02,5.643655359745025635e-02,5.493165925145149231e-02,5.716671049594879150e-02,5.608784407377243042e-02,5.518987029790878296e-02,5.527678877115249634e-02,5.609381198883056641e-02,5.551129579544067383e-02,5.599255859851837158e-02,5.676447227597236633e-02,5.588932335376739502e-02,5.775592476129531860e-02,5.566015839576721191e-02,5.719260871410369873e-02,5.716272071003913879e-02,5.650056898593902588e-02,5.602456629276275635e-02,5.553579330444335938e-02,5.701420828700065613e-02,5.603291839361190796e-02,5.584382638335227966e-02,5.642007663846015930e-02,5.629412084817886353e-02,5.655932426452636719e-02,5.661804974079132080e-02,5.715512856841087341e-02,5.439936369657516479e-02
5.609837174415588379e-02,5.722506344318389893e-02,5.549910664558410645e-02,5.557628720998764038e-02,5.667192488908767700e-02,5.641213804483413696e-02,5.478686839342117310e-02,5.706045776605606079e-02,5.611975491046905518e-02,5.520035699009895325e-02,5.520861595869064331e-02,5.603780224919319153e-02,5.550315231084823608e-02,5.584621429443359375e-02,5.672610178589820862e-02,5.584210157394409180e-02,5.771764367818832397e-02,5.569522082805633545e-02,5.716224759817123413e-02,5.704246461391448975e-02,5.620498210191726685e-02,5.608542263507843018e-02,5.540885031223297119e-02,5.684199556708335876e-02,5.606235191226005554e-02,5.559707805514335632e-02,5.636563897132873535e-02,5.636003613471984863e-02,5.627744644880294800e-02,5.676905438303947449e-02,5.704982578754425049e-02,5.416854098439216614e-02
5.612229555845260620e-02,5.731104314327239990e-02,5.548151582479476929e-02,5.566385388374328613e-02,5.672426521778106689e-02,5.645716190338134766e-02,5.495411902666091919e-02,5.718796700239181519e-02,5.612123012542724609e-02,5.522055551409721375e-02,5.529698729515075684e-02,5.611990019679069519e-02,5.552071705460548401e-02,5.602349713444709778e-02,5.678018927574157715e-02,5.590920150279998779e-02,5.776749551296234131e-02,5.568585172295570374e-02,5.720915645360946655e-02,5.718410387635231018e-02,5.651672184467315674e-02,5.604698508977890015e-02,5.556295812129974365e-02,5.703594535589218140e-02,5.606563761830329895e-02,5.586357414722442627e-02,5.644200742244720459e-02,5.631370097398757935e-02,5.657494068145751953e-02,5.664511770009994507e-02,5.716603994369506836e-02,5.441700667142868042e-02
5.616573244333267212e-02,5.748512223362922668e-02,5.568258091807365417e-02,5.568780750036239624e-02,5.677490308880805969e-02,5.637327581644058228e-02,5.521980673074722290e-02,5.711103603243827820e-02,5.617581307888031006e-02,5.516098812222480774e-02,5.542856454849243164e-02,5.616725981235504150e-02,5.554071813821792603e-02,5.613971874117851257e-02,5.683304741978645325e-02,5.594206601381301880e-02,5.748823285102844238e-02,5.555824562907218933e-02,5.721057206392288208e-02,5.725002288818359375e-02,5.639070272445678711e-02,5.606699734926223755e-02,5.558787286281585693e-02,5.702695250511169434e-02,5.616890266537666321e-02,5.593862384557723999e-02,5.637291073799133301e-02,5.647302418947219849e-02,5.675158649682998657e-02,5.666653439402580261e-02,5.723771825432777405e-02,5.455576255917549133e-02
5.613786727190017700e-02,5.732802674174308777e-02,5.550268664956092834e-02,5.569161474704742432e-02,5.674545466899871826e-02,5.647776275873184204e-02,5.497657880187034607e-02,5.720923095941543579e-02,5.615462362766265869e-02,5.525124445557594299e-02,5.531716346740722656e-02,5.614600703120231628e-02,5.553014576435089111e-02,5.605441704392433167e-02,5.679592490196228027e-02,5.592907220125198364e-02,5.777906998991966248e-02,5.571155250072479248e-02,5.722572654485702515e-02,5.720550566911697388e-02,5.653285980224609375e-02,5.606938898563385010e-02,5.559010803699493408e-02,5.705767124891281128e-02,5.609833821654319763e-02,5.588331446051597595e-02,5.646394193172454834e-02,5.633328855037689209e-02,5.659055709838867188e-02,5.667218938469886780e-02,5.717694386839866638e-02,5.443466454744338989e-02
